STA Awal,STA Akhir,Long,Lat,Segment
74440,74445,107.4854372,-6.44406103,Cikopo - Kalijati
74445,74450,107.4854794,-6.444077195,Cikopo - Kalijati
74450,74455,107.4855216,-6.444093361,Cikopo - Kalijati
74455,74460,107.4855638,-6.444109526,Cikopo - Kalijati
74460,74465,107.4856059,-6.444125691,Cikopo - Kalijati
74465,74470,107.4856481,-6.444141856,Cikopo - Kalijati
74470,74475,107.4856903,-6.444158021,Cikopo - Kalijati
74475,74480,107.4857325,-6.444174187,Cikopo - Kalijati
74480,74485,107.4857747,-6.444190352,Cikopo - Kalijati
74485,74490,107.4858169,-6.444206517,Cikopo - Kalijati
74490,74495,107.4858591,-6.444222682,Cikopo - Kalijati
74495,74500,107.4859012,-6.444238847,Cikopo - Kalijati
74500,74505,107.4859434,-6.444255013,Cikopo - Kalijati
74505,74510,107.4859856,-6.444271178,Cikopo - Kalijati
74510,74515,107.4860278,-6.444287343,Cikopo - Kalijati
74515,74520,107.48607,-6.444303508,Cikopo - Kalijati
74520,74525,107.4861122,-6.444319673,Cikopo - Kalijati
74525,74530,107.4861544,-6.444335839,Cikopo - Kalijati
74530,74535,107.4861965,-6.444352004,Cikopo - Kalijati
74535,74540,107.4862387,-6.444368169,Cikopo - Kalijati
74540,74545,107.4862809,-6.444384334,Cikopo - Kalijati
74545,74550,107.4863231,-6.444400499,Cikopo - Kalijati
74550,74555,107.4863653,-6.444416664,Cikopo - Kalijati
74555,74560,107.4864075,-6.444432829,Cikopo - Kalijati
74560,74565,107.4864497,-6.444448995,Cikopo - Kalijati
74565,74570,107.4864918,-6.44446516,Cikopo - Kalijati
74570,74575,107.486534,-6.444481325,Cikopo - Kalijati
74575,74580,107.4865762,-6.44449749,Cikopo - Kalijati
74580,74585,107.4866184,-6.444513655,Cikopo - Kalijati
74585,74590,107.4866606,-6.44452982,Cikopo - Kalijati
74590,74595,107.4867028,-6.444545985,Cikopo - Kalijati
74595,74600,107.486745,-6.44456215,Cikopo - Kalijati
74600,74605,107.4867871,-6.444578345,Cikopo - Kalijati
74605,74610,107.4868281,-6.444597495,Cikopo - Kalijati
74610,74615,107.486869,-6.444616645,Cikopo - Kalijati
74615,74620,107.4869099,-6.444635795,Cikopo - Kalijati
74620,74625,107.4869508,-6.444654945,Cikopo - Kalijati
74625,74630,107.4869917,-6.444674095,Cikopo - Kalijati
74630,74635,107.4870326,-6.444693245,Cikopo - Kalijati
74635,74640,107.4870736,-6.444712395,Cikopo - Kalijati
74640,74645,107.4871145,-6.444731545,Cikopo - Kalijati
74645,74650,107.4871554,-6.444750695,Cikopo - Kalijati
74650,74655,107.4871963,-6.444769845,Cikopo - Kalijati
74655,74660,107.4872372,-6.444788995,Cikopo - Kalijati
74660,74665,107.4872781,-6.444808145,Cikopo - Kalijati
74665,74670,107.4873191,-6.444827295,Cikopo - Kalijati
74670,74675,107.48736,-6.444846445,Cikopo - Kalijati
74675,74680,107.4874009,-6.444865595,Cikopo - Kalijati
74680,74685,107.4874418,-6.444884745,Cikopo - Kalijati
74685,74690,107.4874827,-6.444903895,Cikopo - Kalijati
74690,74695,107.4875237,-6.444923045,Cikopo - Kalijati
74695,74700,107.4875646,-6.444942195,Cikopo - Kalijati
74700,74705,107.4876055,-6.444961345,Cikopo - Kalijati
74705,74710,107.4876464,-6.444980495,Cikopo - Kalijati
74710,74715,107.4876873,-6.444999645,Cikopo - Kalijati
74715,74720,107.4877282,-6.445018795,Cikopo - Kalijati
74720,74725,107.4877692,-6.445037945,Cikopo - Kalijati
74725,74730,107.4878101,-6.445057095,Cikopo - Kalijati
74730,74735,107.487851,-6.445076245,Cikopo - Kalijati
74735,74740,107.4878919,-6.445095395,Cikopo - Kalijati
74740,74745,107.4879328,-6.445114545,Cikopo - Kalijati
74745,74750,107.4879738,-6.445133695,Cikopo - Kalijati
74750,74755,107.4880147,-6.445152845,Cikopo - Kalijati
74755,74760,107.4880556,-6.445171994,Cikopo - Kalijati
74760,74765,107.4880965,-6.445191144,Cikopo - Kalijati
74765,74770,107.4881374,-6.445210294,Cikopo - Kalijati
74770,74775,107.4881784,-6.445229444,Cikopo - Kalijati
74775,74780,107.4882193,-6.445248594,Cikopo - Kalijati
74780,74785,107.4882602,-6.445267744,Cikopo - Kalijati
74785,74790,107.4883011,-6.445286894,Cikopo - Kalijati
74790,74795,107.488342,-6.445306044,Cikopo - Kalijati
74795,74800,107.4883829,-6.445325194,Cikopo - Kalijati
74800,74805,107.4884238,-6.445344396,Cikopo - Kalijati
74805,74810,107.4884632,-6.445366484,Cikopo - Kalijati
74810,74815,107.4885027,-6.445388572,Cikopo - Kalijati
74815,74820,107.4885421,-6.44541066,Cikopo - Kalijati
74820,74825,107.4885815,-6.445432748,Cikopo - Kalijati
74825,74830,107.4886209,-6.445454836,Cikopo - Kalijati
74830,74835,107.4886603,-6.445476924,Cikopo - Kalijati
74835,74840,107.4886997,-6.445499012,Cikopo - Kalijati
74840,74845,107.4887391,-6.4455211,Cikopo - Kalijati
74845,74850,107.4887785,-6.445543188,Cikopo - Kalijati
74850,74855,107.4888179,-6.445565276,Cikopo - Kalijati
74855,74860,107.4888574,-6.445587364,Cikopo - Kalijati
74860,74865,107.4888968,-6.445609452,Cikopo - Kalijati
74865,74870,107.4889362,-6.44563154,Cikopo - Kalijati
74870,74875,107.4889756,-6.445653628,Cikopo - Kalijati
74875,74880,107.489015,-6.445675716,Cikopo - Kalijati
74880,74885,107.4890544,-6.445697804,Cikopo - Kalijati
74885,74890,107.4890938,-6.445719892,Cikopo - Kalijati
74890,74895,107.4891332,-6.44574198,Cikopo - Kalijati
74895,74900,107.4891726,-6.445764068,Cikopo - Kalijati
74900,74905,107.489212,-6.445786156,Cikopo - Kalijati
74905,74910,107.4892515,-6.445808244,Cikopo - Kalijati
74910,74915,107.4892909,-6.445830332,Cikopo - Kalijati
74915,74920,107.4893303,-6.44585242,Cikopo - Kalijati
74920,74925,107.4893697,-6.445874508,Cikopo - Kalijati
74925,74930,107.4894091,-6.445896596,Cikopo - Kalijati
74930,74935,107.4894485,-6.445918684,Cikopo - Kalijati
74935,74940,107.4894879,-6.445940771,Cikopo - Kalijati
74940,74945,107.4895273,-6.445962859,Cikopo - Kalijati
74945,74950,107.4895667,-6.445984947,Cikopo - Kalijati
74950,74955,107.4896062,-6.446007035,Cikopo - Kalijati
74955,74960,107.4896456,-6.446029123,Cikopo - Kalijati
74960,74965,107.489685,-6.446051211,Cikopo - Kalijati
74965,74970,107.4897244,-6.446073299,Cikopo - Kalijati
74970,74975,107.4897638,-6.446095387,Cikopo - Kalijati
74975,74980,107.4898032,-6.446117475,Cikopo - Kalijati
74980,74985,107.4898426,-6.446139562,Cikopo - Kalijati
74985,74990,107.489882,-6.44616165,Cikopo - Kalijati
74990,74995,107.4899214,-6.446183738,Cikopo - Kalijati
74995,75000,107.4899609,-6.446205826,Cikopo - Kalijati
75000,75005,107.4900002,-6.446227987,Cikopo - Kalijati
75005,75010,107.4900379,-6.446252862,Cikopo - Kalijati
75010,75015,107.4900756,-6.446277737,Cikopo - Kalijati
75015,75020,107.4901134,-6.446302612,Cikopo - Kalijati
75020,75025,107.4901511,-6.446327487,Cikopo - Kalijati
75025,75030,107.4901888,-6.446352362,Cikopo - Kalijati
75030,75035,107.4902265,-6.446377236,Cikopo - Kalijati
75035,75040,107.4902642,-6.446402111,Cikopo - Kalijati
75040,75045,107.4903019,-6.446426986,Cikopo - Kalijati
75045,75050,107.4903397,-6.446451861,Cikopo - Kalijati
75050,75055,107.4903774,-6.446476736,Cikopo - Kalijati
75055,75060,107.4904151,-6.446501611,Cikopo - Kalijati
75060,75065,107.4904528,-6.446526485,Cikopo - Kalijati
75065,75070,107.4904905,-6.44655136,Cikopo - Kalijati
75070,75075,107.4905282,-6.446576235,Cikopo - Kalijati
75075,75080,107.4905659,-6.44660111,Cikopo - Kalijati
75080,75085,107.4906037,-6.446625985,Cikopo - Kalijati
75085,75090,107.4906414,-6.44665086,Cikopo - Kalijati
75090,75095,107.4906791,-6.446675734,Cikopo - Kalijati
75095,75100,107.4907168,-6.446700609,Cikopo - Kalijati
75100,75105,107.4907545,-6.446725484,Cikopo - Kalijati
75105,75110,107.4907922,-6.446750359,Cikopo - Kalijati
75110,75115,107.4908299,-6.446775234,Cikopo - Kalijati
75115,75120,107.4908677,-6.446800108,Cikopo - Kalijati
75120,75125,107.4909054,-6.446824983,Cikopo - Kalijati
75125,75130,107.4909431,-6.446849858,Cikopo - Kalijati
75130,75135,107.4909808,-6.446874733,Cikopo - Kalijati
75135,75140,107.4910185,-6.446899607,Cikopo - Kalijati
75140,75145,107.4910562,-6.446924482,Cikopo - Kalijati
75145,75150,107.491094,-6.446949357,Cikopo - Kalijati
75150,75155,107.4911317,-6.446974232,Cikopo - Kalijati
75155,75160,107.4911694,-6.446999106,Cikopo - Kalijati
75160,75165,107.4912071,-6.447023981,Cikopo - Kalijati
75165,75170,107.4912448,-6.447048856,Cikopo - Kalijati
75170,75175,107.4912825,-6.447073731,Cikopo - Kalijati
75175,75180,107.4913202,-6.447098605,Cikopo - Kalijati
75180,75185,107.491358,-6.44712348,Cikopo - Kalijati
75185,75190,107.4913957,-6.447148355,Cikopo - Kalijati
75190,75195,107.4914334,-6.447173229,Cikopo - Kalijati
75195,75200,107.4914711,-6.447198104,Cikopo - Kalijati
75200,75205,107.4915087,-6.447223074,Cikopo - Kalijati
75205,75210,107.4915445,-6.447250632,Cikopo - Kalijati
75210,75215,107.4915804,-6.44727819,Cikopo - Kalijati
75215,75220,107.4916162,-6.447305748,Cikopo - Kalijati
75220,75225,107.491652,-6.447333306,Cikopo - Kalijati
75225,75230,107.4916878,-6.447360864,Cikopo - Kalijati
75230,75235,107.4917236,-6.447388423,Cikopo - Kalijati
75235,75240,107.4917594,-6.447415981,Cikopo - Kalijati
75240,75245,107.4917952,-6.447443539,Cikopo - Kalijati
75245,75250,107.491831,-6.447471097,Cikopo - Kalijati
75250,75255,107.4918668,-6.447498655,Cikopo - Kalijati
75255,75260,107.4919026,-6.447526213,Cikopo - Kalijati
75260,75265,107.4919384,-6.447553771,Cikopo - Kalijati
75265,75270,107.4919742,-6.447581329,Cikopo - Kalijati
75270,75275,107.49201,-6.447608888,Cikopo - Kalijati
75275,75280,107.4920458,-6.447636446,Cikopo - Kalijati
75280,75285,107.4920816,-6.447664004,Cikopo - Kalijati
75285,75290,107.4921174,-6.447691562,Cikopo - Kalijati
75290,75295,107.4921532,-6.44771912,Cikopo - Kalijati
75295,75300,107.492189,-6.447746678,Cikopo - Kalijati
75300,75305,107.4922248,-6.447774236,Cikopo - Kalijati
75305,75310,107.4922606,-6.447801794,Cikopo - Kalijati
75310,75315,107.4922964,-6.447829352,Cikopo - Kalijati
75315,75320,107.4923322,-6.44785691,Cikopo - Kalijati
75320,75325,107.492368,-6.447884468,Cikopo - Kalijati
75325,75330,107.4924038,-6.447912026,Cikopo - Kalijati
75330,75335,107.4924396,-6.447939584,Cikopo - Kalijati
75335,75340,107.4924754,-6.447967142,Cikopo - Kalijati
75340,75345,107.4925112,-6.447994701,Cikopo - Kalijati
75345,75350,107.492547,-6.448022259,Cikopo - Kalijati
75350,75355,107.4925828,-6.448049817,Cikopo - Kalijati
75355,75360,107.4926186,-6.448077375,Cikopo - Kalijati
75360,75365,107.4926544,-6.448104933,Cikopo - Kalijati
75365,75370,107.4926902,-6.448132491,Cikopo - Kalijati
75370,75375,107.492726,-6.448160049,Cikopo - Kalijati
75375,75380,107.4927618,-6.448187607,Cikopo - Kalijati
75380,75385,107.4927976,-6.448215165,Cikopo - Kalijati
75385,75390,107.4928334,-6.448242723,Cikopo - Kalijati
75390,75395,107.4928692,-6.448270281,Cikopo - Kalijati
75395,75400,107.492905,-6.448297839,Cikopo - Kalijati
75400,75405,107.4929407,-6.448325506,Cikopo - Kalijati
75405,75410,107.4929745,-6.448355569,Cikopo - Kalijati
75410,75415,107.4930082,-6.448385632,Cikopo - Kalijati
75415,75420,107.4930419,-6.448415695,Cikopo - Kalijati
75420,75425,107.4930757,-6.448445757,Cikopo - Kalijati
75425,75430,107.4931094,-6.44847582,Cikopo - Kalijati
75430,75435,107.4931431,-6.448505883,Cikopo - Kalijati
75435,75440,107.4931768,-6.448535946,Cikopo - Kalijati
75440,75445,107.4932106,-6.448566009,Cikopo - Kalijati
75445,75450,107.4932443,-6.448596072,Cikopo - Kalijati
75450,75455,107.493278,-6.448626135,Cikopo - Kalijati
75455,75460,107.4933118,-6.448656198,Cikopo - Kalijati
75460,75465,107.4933455,-6.448686261,Cikopo - Kalijati
75465,75470,107.4933792,-6.448716323,Cikopo - Kalijati
75470,75475,107.4934129,-6.448746386,Cikopo - Kalijati
75475,75480,107.4934467,-6.448776449,Cikopo - Kalijati
75480,75485,107.4934804,-6.448806512,Cikopo - Kalijati
75485,75490,107.4935141,-6.448836575,Cikopo - Kalijati
75490,75495,107.4935478,-6.448866638,Cikopo - Kalijati
75495,75500,107.4935816,-6.448896701,Cikopo - Kalijati
75500,75505,107.4936153,-6.448926763,Cikopo - Kalijati
75505,75510,107.493649,-6.448956826,Cikopo - Kalijati
75510,75515,107.4936828,-6.448986889,Cikopo - Kalijati
75515,75520,107.4937165,-6.449016952,Cikopo - Kalijati
75520,75525,107.4937502,-6.449047015,Cikopo - Kalijati
75525,75530,107.4937839,-6.449077077,Cikopo - Kalijati
75530,75535,107.4938177,-6.44910714,Cikopo - Kalijati
75535,75540,107.4938514,-6.449137203,Cikopo - Kalijati
75540,75545,107.4938851,-6.449167266,Cikopo - Kalijati
75545,75550,107.4939188,-6.449197329,Cikopo - Kalijati
75550,75555,107.4939526,-6.449227392,Cikopo - Kalijati
75555,75560,107.4939863,-6.449257454,Cikopo - Kalijati
75560,75565,107.49402,-6.449287517,Cikopo - Kalijati
75565,75570,107.4940538,-6.44931758,Cikopo - Kalijati
75570,75575,107.4940875,-6.449347643,Cikopo - Kalijati
75575,75580,107.4941212,-6.449377705,Cikopo - Kalijati
75580,75585,107.4941549,-6.449407768,Cikopo - Kalijati
75585,75590,107.4941887,-6.449437831,Cikopo - Kalijati
75590,75595,107.4942224,-6.449467894,Cikopo - Kalijati
75595,75600,107.4942561,-6.449497957,Cikopo - Kalijati
75600,75605,107.4942898,-6.449528083,Cikopo - Kalijati
75605,75610,107.4943224,-6.449559403,Cikopo - Kalijati
75610,75615,107.4943549,-6.449590724,Cikopo - Kalijati
75615,75620,107.4943875,-6.449622044,Cikopo - Kalijati
75620,75625,107.4944201,-6.449653365,Cikopo - Kalijati
75625,75630,107.4944526,-6.449684685,Cikopo - Kalijati
75630,75635,107.4944852,-6.449716005,Cikopo - Kalijati
75635,75640,107.4945177,-6.449747326,Cikopo - Kalijati
75640,75645,107.4945503,-6.449778646,Cikopo - Kalijati
75645,75650,107.4945829,-6.449809967,Cikopo - Kalijati
75650,75655,107.4946154,-6.449841287,Cikopo - Kalijati
75655,75660,107.494648,-6.449872608,Cikopo - Kalijati
75660,75665,107.4946806,-6.449903928,Cikopo - Kalijati
75665,75670,107.4947131,-6.449935249,Cikopo - Kalijati
75670,75675,107.4947457,-6.449966569,Cikopo - Kalijati
75675,75680,107.4947783,-6.44999789,Cikopo - Kalijati
75680,75685,107.4948108,-6.45002921,Cikopo - Kalijati
75685,75690,107.4948434,-6.45006053,Cikopo - Kalijati
75690,75695,107.4948759,-6.450091851,Cikopo - Kalijati
75695,75700,107.4949085,-6.450123171,Cikopo - Kalijati
75700,75705,107.4949411,-6.450154492,Cikopo - Kalijati
75705,75710,107.4949736,-6.450185812,Cikopo - Kalijati
75710,75715,107.4950062,-6.450217132,Cikopo - Kalijati
75715,75720,107.4950388,-6.450248453,Cikopo - Kalijati
75720,75725,107.4950713,-6.450279773,Cikopo - Kalijati
75725,75730,107.4951039,-6.450311094,Cikopo - Kalijati
75730,75735,107.4951365,-6.450342414,Cikopo - Kalijati
75735,75740,107.495169,-6.450373734,Cikopo - Kalijati
75740,75745,107.4952016,-6.450405055,Cikopo - Kalijati
75745,75750,107.4952341,-6.450436375,Cikopo - Kalijati
75750,75755,107.4952667,-6.450467696,Cikopo - Kalijati
75755,75760,107.4952993,-6.450499016,Cikopo - Kalijati
75760,75765,107.4953318,-6.450530336,Cikopo - Kalijati
75765,75770,107.4953644,-6.450561657,Cikopo - Kalijati
75770,75775,107.495397,-6.450592977,Cikopo - Kalijati
75775,75780,107.4954295,-6.450624297,Cikopo - Kalijati
75780,75785,107.4954621,-6.450655618,Cikopo - Kalijati
75785,75790,107.4954947,-6.450686938,Cikopo - Kalijati
75790,75795,107.4955272,-6.450718258,Cikopo - Kalijati
75795,75800,107.4955598,-6.450749579,Cikopo - Kalijati
75800,75805,107.4955923,-6.450780919,Cikopo - Kalijati
75805,75810,107.4956245,-6.450812631,Cikopo - Kalijati
75810,75815,107.4956567,-6.450844344,Cikopo - Kalijati
75815,75820,107.4956889,-6.450876056,Cikopo - Kalijati
75820,75825,107.4957211,-6.450907768,Cikopo - Kalijati
75825,75830,107.4957532,-6.45093948,Cikopo - Kalijati
75830,75835,107.4957854,-6.450971193,Cikopo - Kalijati
75835,75840,107.4958176,-6.451002905,Cikopo - Kalijati
75840,75845,107.4958498,-6.451034617,Cikopo - Kalijati
75845,75850,107.495882,-6.451066329,Cikopo - Kalijati
75850,75855,107.4959142,-6.451098041,Cikopo - Kalijati
75855,75860,107.4959463,-6.451129754,Cikopo - Kalijati
75860,75865,107.4959785,-6.451161466,Cikopo - Kalijati
75865,75870,107.4960107,-6.451193178,Cikopo - Kalijati
75870,75875,107.4960429,-6.45122489,Cikopo - Kalijati
75875,75880,107.4960751,-6.451256603,Cikopo - Kalijati
75880,75885,107.4961073,-6.451288315,Cikopo - Kalijati
75885,75890,107.4961394,-6.451320027,Cikopo - Kalijati
75890,75895,107.4961716,-6.451351739,Cikopo - Kalijati
75895,75900,107.4962038,-6.451383451,Cikopo - Kalijati
75900,75905,107.496236,-6.451415164,Cikopo - Kalijati
75905,75910,107.4962682,-6.451446876,Cikopo - Kalijati
75910,75915,107.4963004,-6.451478588,Cikopo - Kalijati
75915,75920,107.4963325,-6.4515103,Cikopo - Kalijati
75920,75925,107.4963647,-6.451542012,Cikopo - Kalijati
75925,75930,107.4963969,-6.451573724,Cikopo - Kalijati
75930,75935,107.4964291,-6.451605437,Cikopo - Kalijati
75935,75940,107.4964613,-6.451637149,Cikopo - Kalijati
75940,75945,107.4964934,-6.451668861,Cikopo - Kalijati
75945,75950,107.4965256,-6.451700573,Cikopo - Kalijati
75950,75955,107.4965578,-6.451732285,Cikopo - Kalijati
75955,75960,107.49659,-6.451763997,Cikopo - Kalijati
75960,75965,107.4966222,-6.45179571,Cikopo - Kalijati
75965,75970,107.4966544,-6.451827422,Cikopo - Kalijati
75970,75975,107.4966865,-6.451859134,Cikopo - Kalijati
75975,75980,107.4967187,-6.451890846,Cikopo - Kalijati
75980,75985,107.4967509,-6.451922558,Cikopo - Kalijati
75985,75990,107.4967831,-6.45195427,Cikopo - Kalijati
75990,75995,107.4968153,-6.451985982,Cikopo - Kalijati
75995,76000,107.4968475,-6.452017694,Cikopo - Kalijati
76000,76005,107.4968797,-6.452049375,Cikopo - Kalijati
76005,76010,107.4969125,-6.452080467,Cikopo - Kalijati
76010,76015,107.4969452,-6.452111558,Cikopo - Kalijati
76015,76020,107.496978,-6.45214265,Cikopo - Kalijati
76020,76025,107.4970108,-6.452173741,Cikopo - Kalijati
76025,76030,107.4970436,-6.452204833,Cikopo - Kalijati
76030,76035,107.4970764,-6.452235925,Cikopo - Kalijati
76035,76040,107.4971091,-6.452267016,Cikopo - Kalijati
76040,76045,107.4971419,-6.452298108,Cikopo - Kalijati
76045,76050,107.4971747,-6.4523292,Cikopo - Kalijati
76050,76055,107.4972075,-6.452360291,Cikopo - Kalijati
76055,76060,107.4972403,-6.452391383,Cikopo - Kalijati
76060,76065,107.4972731,-6.452422474,Cikopo - Kalijati
76065,76070,107.4973058,-6.452453566,Cikopo - Kalijati
76070,76075,107.4973386,-6.452484658,Cikopo - Kalijati
76075,76080,107.4973714,-6.452515749,Cikopo - Kalijati
76080,76085,107.4974042,-6.452546841,Cikopo - Kalijati
76085,76090,107.497437,-6.452577932,Cikopo - Kalijati
76090,76095,107.4974698,-6.452609024,Cikopo - Kalijati
76095,76100,107.4975025,-6.452640116,Cikopo - Kalijati
76100,76105,107.4975353,-6.452671207,Cikopo - Kalijati
76105,76110,107.4975681,-6.452702299,Cikopo - Kalijati
76110,76115,107.4976009,-6.45273339,Cikopo - Kalijati
76115,76120,107.4976337,-6.452764482,Cikopo - Kalijati
76120,76125,107.4976664,-6.452795573,Cikopo - Kalijati
76125,76130,107.4976992,-6.452826665,Cikopo - Kalijati
76130,76135,107.497732,-6.452857757,Cikopo - Kalijati
76135,76140,107.4977648,-6.452888848,Cikopo - Kalijati
76140,76145,107.4977976,-6.45291994,Cikopo - Kalijati
76145,76150,107.4978304,-6.452951031,Cikopo - Kalijati
76150,76155,107.4978631,-6.452982123,Cikopo - Kalijati
76155,76160,107.4978959,-6.453013214,Cikopo - Kalijati
76160,76165,107.4979287,-6.453044306,Cikopo - Kalijati
76165,76170,107.4979615,-6.453075397,Cikopo - Kalijati
76170,76175,107.4979943,-6.453106489,Cikopo - Kalijati
76175,76180,107.4980271,-6.45313758,Cikopo - Kalijati
76180,76185,107.4980598,-6.453168672,Cikopo - Kalijati
76185,76190,107.4980926,-6.453199763,Cikopo - Kalijati
76190,76195,107.4981254,-6.453230855,Cikopo - Kalijati
76195,76200,107.4981582,-6.453261946,Cikopo - Kalijati
76200,76205,107.4981911,-6.453292887,Cikopo - Kalijati
76205,76210,107.4982263,-6.453321224,Cikopo - Kalijati
76210,76215,107.4982615,-6.453349562,Cikopo - Kalijati
76215,76220,107.4982967,-6.4533779,Cikopo - Kalijati
76220,76225,107.4983319,-6.453406237,Cikopo - Kalijati
76225,76230,107.498367,-6.453434575,Cikopo - Kalijati
